id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
4810,Strark,windows,Organic,1/16/16,,,,,,
4811,Berton,android web,Referral,1/7/16,1/17/16,2/15/16,Nissan,Maxima,2014.0,
4812,Berton,mac,Organic,1/12/16,,,,,,
4813,Strark,windows,Referral,1/18/16,1/29/16,,,,,
4814,Strark,android web,Paid,1/13/16,1/29/16,,,,,
4815,Strark,android web,Referral,1/5/16,,,,,,
4816,Strark,android web,Paid,1/9/16,1/9/16,1/9/16,Honda,Accord,2010.0,1/16/16
4817,Berton,other,Referral,1/11/16,1/19/16,1/24/16,Dodge,Dart,2015.0,
4818,Strark,ios web,Referral,1/25/16,2/7/16,,,,,
4819,Wrouver,windows,Organic,1/4/16,,,,,,
4820,Strark,android web,Organic,1/27/16,,,,,,
4821,Strark,android web,Referral,1/13/16,1/14/16,,,,,
4822,Strark,android web,Referral,1/3/16,2/9/16,2/21/16,Dodge,Charger,2012.0,
4823,Strark,ios web,Paid,1/7/16,1/16/16,,,,,
4824,Berton,android web,Referral,1/25/16,,,,,,
4825,Berton,ios web,Organic,1/20/16,,,,,,
4826,Strark,windows,Paid,1/12/16,1/15/16,1/15/16,Toyota,Corolla,2015.0,1/22/16
4827,Berton,android web,Organic,1/5/16,2/20/16,,,,,
4828,Berton,windows,Referral,1/10/16,2/16/16,,,,,
4829,Berton,other,Paid,1/29/16,2/2/16,,,,,
4830,Berton,,Organic,1/20/16,,,,,,
4831,Strark,mac,Referral,1/28/16,1/30/16,,,,,
4832,Strark,,Organic,1/29/16,,,,,,
4833,Strark,android web,Referral,1/14/16,1/17/16,,,,,
4834,Strark,ios web,Referral,1/22/16,1/23/16,,,,,
4835,Strark,android web,Referral,1/28/16,1/28/16,1/30/16,Cadillac,ATS,2014.0,1/30/16
4836,Strark,,Referral,1/8/16,1/8/16,1/8/16,Mercedes-Benz,C-Class,2010.0,
4837,Strark,ios web,Paid,1/8/16,1/10/16,,,,,
4838,Strark,ios web,Paid,1/8/16,1/20/16,,,,,
4839,Berton,,Referral,1/11/16,,,,,,
4840,Berton,ios web,Referral,1/11/16,1/11/16,1/11/16,Honda,Civic,2013.0,1/13/16
4841,Strark,ios web,Referral,1/29/16,1/30/16,,,,,
4842,Strark,,Referral,1/6/16,,,,,,
4843,Strark,,Referral,1/10/16,,,,,,
4844,Berton,mac,Paid,1/17/16,,,,,,
4845,Berton,android web,Paid,1/19/16,2/6/16,,,,,
4846,Berton,mac,Referral,1/14/16,1/30/16,2/8/16,Volkswagen,Jetta,2010.0,
4847,Berton,android web,Paid,1/4/16,1/13/16,1/29/16,Chevrolet,Spark,2016.0,
4848,Wrouver,ios web,Organic,1/3/16,1/23/16,1/28/16,Honda,Pilot,2005.0,
4849,Strark,other,Organic,1/25/16,1/25/16,,,,,
4850,Berton,ios web,Organic,1/10/16,1/13/16,,,,,
4851,Wrouver,ios web,Organic,1/20/16,2/15/16,2/18/16,Hyundai,Elantra,2011.0,
4852,Strark,ios web,Organic,1/15/16,1/17/16,,,,,
4853,Berton,android web,Paid,1/4/16,2/17/16,,,,,
4854,Berton,ios web,Referral,1/24/16,1/25/16,1/27/16,Nissan,Altima,2008.0,2/9/16
4855,Berton,mac,Paid,1/12/16,1/14/16,1/18/16,Acura,TSX,2007.0,
4856,Strark,,Referral,1/3/16,,,,,,
4857,Berton,android web,Referral,1/18/16,2/2/16,2/3/16,Chrysler,200,2016.0,2/17/16
4858,Berton,ios web,Referral,1/6/16,1/7/16,1/24/16,Toyota,Prius V,2007.0,
4859,Strark,ios web,Organic,1/26/16,1/27/16,1/27/16,Toyota,Prius V,2015.0,1/28/16
4860,Strark,android web,Paid,1/14/16,,,,,,
4861,Wrouver,windows,Organic,1/22/16,2/11/16,,,,,
4862,Strark,android web,Paid,1/30/16,,,,,,
4863,Berton,android web,Organic,1/14/16,,,,,,
4864,Berton,mac,Paid,1/28/16,,,,,,
4865,Berton,,Paid,1/4/16,,1/9/16,Volvo,V50,2006.0,
4866,Berton,android web,Organic,1/3/16,,,,,,
4867,Berton,android web,Referral,1/18/16,1/22/16,1/27/16,Kia,Sorento,2007.0,
4868,Strark,android web,Paid,1/9/16,2/3/16,,,,,
4869,Berton,ios web,Paid,1/1/16,,,,,,
4870,Wrouver,other,Referral,1/28/16,2/1/16,,,,,
4871,Strark,other,Paid,1/22/16,2/2/16,,,,,
4872,Berton,ios web,Referral,1/14/16,1/21/16,1/21/16,Toyota,Camry,2011.0,2/2/16
4873,Berton,windows,Paid,1/10/16,1/29/16,2/8/16,Toyota,Camry,2016.0,
4874,Wrouver,mac,Referral,1/15/16,1/16/16,1/26/16,Honda,Pilot,2013.0,
4875,Strark,,Referral,1/2/16,1/8/16,1/8/16,Toyota,Corolla,2016.0,1/22/16
4876,Strark,windows,Referral,1/28/16,1/28/16,1/28/16,Kia,Optima,2015.0,1/30/16
4877,Berton,ios web,Paid,1/8/16,1/20/16,,,,,1/31/16
4878,Strark,android web,Paid,1/4/16,1/6/16,1/8/16,Toyota,Sienna,2014.0,1/16/16
4879,Strark,windows,Paid,1/23/16,1/24/16,1/29/16,Volvo,XC90,2008.0,2/1/16
4880,Berton,windows,Paid,1/1/16,1/8/16,,,,,
4881,Strark,ios web,Organic,1/4/16,1/21/16,,,,,
4882,Wrouver,android web,Paid,1/1/16,2/1/16,,,,,
4883,Strark,android web,Referral,1/22/16,1/30/16,1/30/16,Toyota,Prius V,2015.0,
4884,Berton,ios web,Paid,1/3/16,1/26/16,,,,,
4885,Wrouver,,Organic,1/5/16,,,,,,
4886,Strark,ios web,Paid,1/23/16,1/23/16,,,,,
4887,Strark,android web,Paid,1/14/16,1/23/16,,,,,
4888,Wrouver,other,Organic,1/27/16,2/2/16,,,,,
4889,Strark,android web,Paid,1/1/16,1/6/16,,,,,
4890,Berton,other,Organic,1/20/16,1/21/16,1/23/16,Toyota,Sienna,2014.0,2/5/16
4891,Berton,ios web,Referral,1/4/16,1/4/16,1/4/16,Honda,CR-V,2013.0,1/19/16
4892,Berton,,Referral,1/1/16,,,,,,
4893,Strark,ios web,Paid,1/18/16,1/23/16,,,,,
4894,Berton,windows,Organic,1/4/16,2/3/16,,,,,
4895,Strark,android web,Paid,1/19/16,,,,,,
4896,Strark,android web,Organic,1/5/16,1/6/16,1/24/16,Nissan,Rogue,2015.0,1/31/16
4897,Strark,ios web,Paid,1/21/16,,,,,,
4898,Strark,android web,Referral,1/29/16,1/30/16,2/1/16,Toyota,Sienna,2013.0,2/6/16
4899,Berton,ios web,Paid,1/8/16,1/8/16,1/22/16,GMC,Envoy,2006.0,1/25/16
4900,Strark,mac,Paid,1/5/16,1/9/16,,,,,
4901,Berton,windows,Organic,1/11/16,1/21/16,,,,,
4902,Berton,android web,Paid,1/27/16,,,,,,
4903,Strark,windows,Referral,1/13/16,1/13/16,1/13/16,Toyota,Prius,2004.0,1/27/16
4904,Berton,mac,Organic,1/12/16,1/12/16,,,,,
4905,Strark,ios web,Paid,1/16/16,1/16/16,,,,,
4906,Strark,mac,Referral,1/23/16,1/30/16,,,,,
4907,Wrouver,android web,Organic,1/24/16,,,,,,
4908,Berton,windows,Organic,1/24/16,1/31/16,,,,,
4909,Berton,android web,Organic,1/14/16,,,,,,
4910,Berton,other,Paid,1/16/16,,,,,,
4911,Strark,android web,Referral,1/24/16,1/24/16,1/24/16,Ford,Flex,2009.0,1/30/16
4912,Wrouver,other,Paid,1/25/16,,,,,,
4913,Berton,android web,Referral,1/5/16,1/7/16,2/19/16,Kia,Optima,2010.0,
4914,Berton,ios web,Paid,1/15/16,,,,,,
4915,Berton,ios web,Paid,1/25/16,1/26/16,1/26/16,Chevrolet,Tahoe,2004.0,2/6/16
4916,Berton,other,Paid,1/11/16,1/14/16,,,,,
4917,Berton,other,Organic,1/29/16,2/24/16,2/24/16,Mitsubishi,Lancer,2004.0,
4918,Berton,android web,Organic,1/4/16,1/17/16,,,,,
4919,Strark,,Referral,1/28/16,1/28/16,1/28/16,Toyota,Camry,2009.0,1/29/16
4920,Wrouver,mac,Referral,1/22/16,1/24/16,1/27/16,Toyota,Prius,2013.0,1/30/16
4921,Strark,other,Paid,1/20/16,2/5/16,,,,,
4922,Berton,mac,Paid,1/3/16,1/6/16,1/22/16,Kia,Sorento,2012.0,
4923,Strark,windows,Paid,1/8/16,1/30/16,,,,,
4924,Strark,ios web,Paid,1/27/16,,,,,,
4925,Wrouver,android web,Paid,1/3/16,,,,,,
4926,Wrouver,,Organic,1/17/16,2/13/16,2/22/16,Nissan,Pathfinder,2005.0,
4927,Wrouver,ios web,Referral,1/7/16,1/15/16,1/15/16,Toyota,Yaris,2009.0,1/25/16
4928,Berton,other,Paid,1/13/16,1/13/16,,,,,
4929,Berton,ios web,Organic,1/6/16,2/16/16,2/16/16,Honda,Civic,2015.0,
4930,Berton,ios web,Organic,1/13/16,1/16/16,2/6/16,Toyota,Prius,2015.0,
4931,Strark,mac,Referral,1/21/16,1/31/16,,,,,
4932,Strark,mac,Organic,1/27/16,2/6/16,2/6/16,Volkswagen,Passat,2016.0,
4933,Berton,windows,Paid,1/23/16,,,,,,
4934,Berton,,Organic,1/26/16,1/28/16,,,,,
4935,Wrouver,windows,Organic,1/17/16,1/18/16,,,,,
4936,Berton,android web,Organic,1/29/16,,,,,,
4937,Berton,android web,Paid,1/17/16,1/21/16,,,,,
4938,Strark,mac,Organic,1/23/16,1/23/16,,,,,
4939,Strark,ios web,Paid,1/23/16,,,,,,
4940,Berton,mac,Referral,1/23/16,1/26/16,2/6/16,Toyota,Camry,2016.0,
4941,Berton,ios web,Referral,1/20/16,,,,,,
4942,Strark,android web,Paid,1/19/16,1/21/16,2/28/16,Chrysler,PT Cruiser,2005.0,
4943,Strark,,Organic,1/3/16,1/13/16,2/8/16,Toyota,Corolla,2003.0,
4944,Wrouver,android web,Organic,1/7/16,1/11/16,,,,,
4945,Strark,android web,Paid,1/27/16,2/4/16,,,,,
4946,Strark,ios web,Referral,1/18/16,1/19/16,1/20/16,Hyundai,Sonata,2015.0,
4947,Berton,android web,Paid,1/26/16,2/4/16,,,,,
4948,Strark,android web,Paid,1/1/16,,,,,,
4949,Strark,other,Paid,1/7/16,1/9/16,,,,,
4950,Strark,android web,Organic,1/14/16,1/15/16,,,,,1/16/16
4951,Strark,android web,Organic,1/3/16,1/4/16,,,,,
4952,Berton,android web,Organic,1/6/16,1/9/16,,,,,
4953,Strark,ios web,Organic,1/25/16,2/19/16,,,,,
4954,Berton,android web,Paid,1/7/16,1/8/16,1/9/16,Saturn,Ion,2007.0,
4955,Strark,,Referral,1/4/16,,,,,,
4956,Berton,mac,Paid,1/15/16,2/1/16,,,,,
4957,Berton,windows,Paid,1/14/16,1/14/16,1/16/16,Toyota,Corolla,2010.0,1/18/16
4958,Strark,windows,Paid,1/2/16,1/4/16,1/7/16,Toyota,Corolla,2013.0,
4959,Strark,android web,Paid,1/25/16,1/28/16,,,,,
4960,Strark,,Organic,1/5/16,,2/2/16,Toyota,Corolla,2016.0,
4961,Strark,ios web,Referral,1/30/16,1/31/16,2/14/16,Chevrolet,Aveo,2010.0,
4962,Strark,android web,Paid,1/8/16,1/8/16,,,,,
4963,Strark,ios web,Paid,1/13/16,1/28/16,1/31/16,BMW,5-series,2004.0,
4964,Strark,windows,Organic,1/5/16,,,,,,
4965,Strark,ios web,Organic,1/25/16,1/29/16,2/10/16,Honda,Civic,2014.0,
4966,Berton,ios web,Referral,1/17/16,1/20/16,,,,,
4967,Strark,windows,Paid,1/20/16,1/25/16,,,,,
4968,Berton,windows,Referral,1/11/16,1/28/16,2/1/16,Toyota,RAV4,2010.0,
4969,Strark,windows,Organic,1/3/16,1/18/16,2/4/16,Chevrolet,Malibu,2011.0,
4970,Strark,,Referral,1/1/16,,,,,,
4971,Strark,android web,Referral,1/14/16,,,,,,
4972,Berton,android web,Referral,1/3/16,2/12/16,2/22/16,Chevrolet,Captiva,2013.0,
4973,Strark,mac,Referral,1/4/16,1/4/16,1/4/16,Nissan,Sentra,2011.0,1/19/16
4974,Strark,mac,Organic,1/14/16,,,,,,
4975,Strark,android web,Organic,1/26/16,,,,,,
4976,Strark,ios web,Organic,1/21/16,1/22/16,,,,,
4977,Strark,ios web,Paid,1/20/16,2/6/16,2/27/16,Toyota,Camry,2003.0,
4978,Strark,ios web,Paid,1/24/16,2/4/16,,,,,
4979,Strark,,Organic,1/28/16,,,,,,
4980,Strark,ios web,Paid,1/5/16,1/13/16,,,,,
4981,Strark,windows,Paid,1/11/16,2/2/16,,,,,
4982,Strark,ios web,Paid,1/24/16,1/24/16,,,,,
4983,Berton,android web,Organic,1/1/16,1/4/16,1/2/16,Mercedes-Benz,E-Class,2007.0,
4984,Berton,windows,Paid,1/4/16,1/7/16,,,,,
4985,Strark,ios web,Paid,1/15/16,,,,,,
4986,Strark,mac,Paid,1/21/16,2/20/16,,,,,
4987,Strark,ios web,Paid,1/4/16,,1/13/16,Honda,Civic,2013.0,
4988,Berton,other,Paid,1/17/16,,,,,,
4989,Strark,mac,Referral,1/20/16,1/28/16,,,,,
4990,Strark,android web,Paid,1/23/16,,,,,,
4991,Strark,ios web,Referral,1/5/16,2/7/16,2/9/16,Honda,Pilot,2015.0,
4992,Wrouver,ios web,Paid,1/13/16,,,,,,
4993,Strark,android web,Referral,1/16/16,1/31/16,1/31/16,Lexus,LS,2003.0,
4994,Strark,,Referral,1/4/16,,,,,,
4995,Strark,other,Paid,1/7/16,,1/22/16,Scion,xD,2014.0,
4996,Strark,ios web,Paid,1/21/16,1/25/16,,,,,
4997,Strark,,Organic,1/30/16,,,,,,
4998,Berton,android web,Paid,1/23/16,1/29/16,,,,,
4999,Strark,android web,Organic,1/1/16,,,,,,
5000,Strark,android web,Referral,1/7/16,1/8/16,1/8/16,Mercedes-Benz,C-Class,2013.0,1/12/16
5001,Strark,android web,Paid,1/13/16,,,,,,
5002,Strark,windows,Paid,1/4/16,1/4/16,1/7/16,Volkswagen,Jetta SportWagen,2013.0,1/19/16
5003,Strark,ios web,Referral,1/6/16,,,,,,
5004,Strark,ios web,Paid,1/7/16,1/28/16,2/24/16,Toyota,Camry,2012.0,
5005,Strark,android web,Referral,1/28/16,2/9/16,,,,,
5006,Strark,windows,Referral,1/5/16,1/15/16,,,,,
5007,Berton,windows,Paid,1/26/16,2/8/16,,,,,
5008,Berton,android web,Referral,1/5/16,1/12/16,1/22/16,Hyundai,Sonata,2013.0,1/23/16
5009,Strark,android web,Paid,1/12/16,,,,,,
5010,Strark,android web,Referral,1/19/16,1/21/16,1/26/16,Dodge,Dart,2015.0,
5011,Strark,ios web,Paid,1/26/16,,,,,,
5012,Berton,android web,Paid,1/16/16,2/7/16,,,,,
5013,Strark,android web,Paid,1/7/16,2/7/16,,,,,
5014,Berton,ios web,Referral,1/26/16,2/3/16,,,,,
5015,Berton,mac,Paid,1/27/16,,,,,,
5016,Strark,ios web,Referral,1/11/16,1/15/16,1/18/16,Kia,Sorento,2013.0,
5017,Strark,,Organic,1/20/16,,,,,,
5018,Berton,android web,Organic,1/3/16,1/8/16,1/26/16,BMW,3-series,2003.0,
5019,Strark,android web,Paid,1/20/16,,,,,,
5020,Berton,ios web,Paid,1/19/16,,,,,,
5021,Strark,ios web,Referral,1/26/16,1/26/16,1/26/16,Nissan,Altima,2013.0,1/29/16
5022,Strark,ios web,Organic,1/29/16,1/30/16,,,,,
5023,Strark,ios web,Paid,1/21/16,1/21/16,,,,,1/28/16
5024,Berton,android web,Paid,1/20/16,,,,,,
5025,Strark,ios web,Paid,1/25/16,,,,,,
5026,Strark,ios web,Paid,1/24/16,,,,,,
5027,Berton,ios web,Referral,1/17/16,2/15/16,,,,,
5028,Berton,android web,Paid,1/3/16,2/2/16,,,,,
5029,Berton,android web,Referral,1/14/16,1/16/16,1/17/16,Mazda,MAZDA5,2013.0,1/24/16
5030,Berton,ios web,Paid,1/25/16,2/2/16,,,,,
5031,Strark,ios web,Referral,1/7/16,1/12/16,1/14/16,Infiniti,Q50,2015.0,1/15/16
5032,Strark,android web,Paid,1/29/16,2/6/16,,,,,
5033,Strark,ios web,Referral,1/12/16,1/14/16,1/17/16,Nissan,Altima,2014.0,
5034,Strark,ios web,Paid,1/3/16,1/12/16,,,,,
5035,Berton,,Referral,1/5/16,2/27/16,,,,,
5036,Strark,ios web,Referral,1/26/16,1/29/16,1/30/16,Mercedes-Benz,CLA-Class,2014.0,2/10/16
5037,Wrouver,mac,Organic,1/19/16,,,,,,
5038,Berton,ios web,Referral,1/5/16,1/5/16,1/5/16,Toyota,Prius V,2007.0,1/22/16
5039,Berton,android web,Referral,1/1/16,1/19/16,,,,,
5040,Berton,android web,Paid,1/8/16,,,,,,
5041,Strark,mac,Referral,1/8/16,1/8/16,1/12/16,Mercedes-Benz,C-Class,2013.0,1/15/16
5042,Strark,windows,Organic,1/10/16,,,,,,
5043,Strark,android web,Organic,1/19/16,1/27/16,,,,,
5044,Strark,,Organic,1/17/16,,,,,,
5045,Strark,,Referral,1/1/16,,,,,,
5046,Berton,ios web,Referral,1/22/16,1/27/16,1/27/16,Nissan,Altima,2014.0,
5047,Berton,ios web,Referral,1/7/16,1/19/16,1/22/16,Honda,CR-V,2015.0,1/23/16
5048,Berton,ios web,Referral,1/22/16,1/24/16,1/28/16,Hyundai,Elantra,2012.0,2/4/16
5049,Strark,android web,Referral,1/27/16,1/30/16,,,,,
5050,Strark,android web,Paid,1/21/16,1/28/16,,,,,
5051,Berton,windows,Paid,1/24/16,2/4/16,,,,,
5052,Berton,ios web,Referral,1/14/16,1/15/16,1/16/16,Jeep,Patriot,2016.0,
5053,Strark,other,Paid,1/28/16,1/28/16,1/31/16,Ford,Focus,2002.0,2/12/16
5054,Strark,mac,Referral,1/22/16,1/25/16,,,,,
5055,Wrouver,other,Paid,1/27/16,2/23/16,,,,,
5056,Berton,,Referral,1/1/16,,,,,,
5057,Strark,,Referral,1/10/16,,,,,,
5058,Strark,windows,Organic,1/6/16,2/6/16,,,,,
5059,Strark,android web,Organic,1/12/16,1/13/16,,,,,
5060,Strark,,Organic,1/16/16,1/19/16,,,,,
5061,Berton,android web,Referral,1/25/16,1/30/16,,,,,2/1/16
5062,Berton,ios web,Referral,1/17/16,2/2/16,,,,,
5063,Strark,android web,Paid,1/6/16,1/9/16,1/10/16,Lexus,ES,2008.0,1/30/16
5064,Strark,,Organic,1/26/16,,,,,,
5065,Strark,,Referral,1/5/16,,,,,,
5066,Berton,,Referral,1/30/16,,,,,,
5067,Strark,windows,Organic,1/18/16,2/6/16,,,,,
5068,Strark,android web,Organic,1/13/16,,,,,,
5069,Strark,android web,Paid,1/6/16,1/12/16,,,,,
5070,Strark,android web,Referral,1/27/16,1/27/16,,,,,
5071,Strark,mac,Referral,1/26/16,2/1/16,,,,,
5072,Strark,android web,Paid,1/22/16,1/22/16,,,,,
5073,Wrouver,other,Paid,1/18/16,1/19/16,1/19/16,Lexus,ES,2008.0,
5074,Strark,,Referral,1/2/16,,,,,,
5075,Berton,ios web,Referral,1/13/16,1/25/16,2/10/16,Hyundai,Sonata,2013.0,
5076,Berton,other,Paid,1/15/16,1/27/16,,,,,
5077,Strark,ios web,Paid,1/1/16,1/1/16,,,,,
5078,Strark,android web,Paid,1/30/16,2/26/16,,,,,
5079,Strark,ios web,Organic,1/21/16,1/22/16,2/1/16,Toyota,Prius V,2014.0,2/3/16
5080,Berton,ios web,Organic,1/13/16,1/26/16,2/4/16,Mazda,MAZDA3,2014.0,
5081,Berton,ios web,Referral,1/14/16,1/15/16,1/18/16,Mazda,MAZDA6,2015.0,
5082,Strark,mac,Organic,1/7/16,1/9/16,1/9/16,Toyota,Prius,2011.0,1/17/16
5083,Berton,ios web,Referral,1/23/16,1/25/16,1/26/16,Hyundai,Elantra,2015.0,1/26/16
5084,Berton,ios web,Organic,1/24/16,2/28/16,,,,,
5085,Strark,mac,Paid,1/27/16,2/3/16,2/12/16,Toyota,Prius V,2015.0,
5086,Berton,mac,Referral,1/20/16,1/29/16,1/29/16,Toyota,Prius,2008.0,2/5/16
5087,Wrouver,android web,Paid,1/22/16,2/12/16,,,,,
5088,Strark,windows,Organic,1/19/16,1/24/16,2/1/16,Honda,Accord,2007.0,
5089,Strark,ios web,Paid,1/25/16,1/25/16,,,,,
5090,Berton,windows,Paid,1/1/16,1/3/16,1/20/16,Toyota,4Runner,2002.0,
5091,Strark,android web,Referral,1/28/16,2/14/16,,,,,
5092,Strark,,Organic,1/22/16,,,,,,
5093,Strark,ios web,Paid,1/27/16,1/29/16,,,,,
5094,Strark,android web,Referral,1/12/16,1/21/16,,,,,
5095,Berton,other,Paid,1/16/16,1/21/16,,,,,
5096,Wrouver,ios web,Referral,1/22/16,,2/24/16,Nissan,Rogue,2013.0,
5097,Strark,,Referral,1/11/16,1/25/16,,,,,
5098,Wrouver,ios web,Paid,1/17/16,1/26/16,,,,,
5099,Wrouver,android web,Paid,1/3/16,1/12/16,,,,,
5100,Wrouver,android web,Paid,1/18/16,1/29/16,1/31/16,Chevrolet,Impala,2011.0,
5101,Berton,ios web,Referral,1/30/16,1/30/16,2/18/16,Honda,Civic,2001.0,
5102,Berton,mac,Organic,1/15/16,2/20/16,,,,,
5103,Wrouver,android web,Paid,1/28/16,,,,,,
5104,Berton,ios web,Paid,1/18/16,1/27/16,,,,,
5105,Strark,ios web,Referral,1/22/16,1/27/16,,,,,
5106,Strark,ios web,Paid,1/16/16,1/16/16,,,,,
5107,Strark,windows,Organic,1/2/16,1/22/16,,,,,
5108,Strark,android web,Paid,1/9/16,1/30/16,,,,,
5109,Berton,android web,Paid,1/1/16,,,,,,
5110,Strark,mac,Referral,1/5/16,1/6/16,1/8/16,Honda,Civic,2004.0,1/27/16
5111,Berton,ios web,Paid,1/13/16,2/6/16,,,,,
5112,Berton,android web,Paid,1/8/16,1/27/16,,,,,
5113,Strark,ios web,Referral,1/7/16,1/20/16,,,,,
5114,Berton,ios web,Referral,1/1/16,1/6/16,1/10/16,Acura,MDX,2007.0,1/10/16
5115,Berton,mac,Paid,1/26/16,1/28/16,,,,,2/16/16
5116,Strark,ios web,Organic,1/26/16,2/1/16,,,,,
5117,Berton,mac,Referral,1/25/16,,,,,,
5118,Wrouver,ios web,Organic,1/23/16,1/23/16,1/23/16,Chevrolet,Sonic,2013.0,2/3/16
5119,Strark,ios web,Referral,1/13/16,,2/21/16,Hyundai,Santa Fe,2012.0,
5120,Berton,ios web,Referral,1/9/16,2/5/16,,,,,
5121,Strark,ios web,Referral,1/5/16,1/9/16,1/11/16,Honda,Civic,2011.0,
5122,Berton,windows,Paid,1/21/16,2/1/16,,,,,
5123,Wrouver,android web,Referral,1/5/16,1/15/16,,,,,
5124,Berton,ios web,Referral,1/20/16,2/9/16,,,,,
5125,Strark,android web,Organic,1/17/16,,,,,,
5126,Strark,ios web,Referral,1/21/16,2/7/16,,,,,
5127,Strark,,Referral,1/1/16,,,,,,
5128,Berton,ios web,Paid,1/6/16,,,,,,
5129,Strark,android web,Referral,1/21/16,,1/21/16,Saab,5-Sep,2003.0,
5130,Berton,,Referral,1/1/16,,,,,,
5131,Strark,mac,Referral,1/25/16,2/9/16,,,,,
5132,Berton,ios web,Paid,1/29/16,2/9/16,,,,,
5133,Strark,,Referral,1/3/16,1/8/16,,,,,
5134,Strark,ios web,Organic,1/14/16,1/14/16,,,,,
5135,Strark,,Referral,1/1/16,,,Honda,Accord,2006.0,
5136,Strark,ios web,Paid,1/24/16,,,,,,
5137,Strark,android web,Referral,1/29/16,,,,,,
5138,Wrouver,android web,Paid,1/6/16,2/4/16,2/20/16,Suzuki,XL7,2008.0,
5139,Strark,windows,Paid,1/24/16,1/27/16,,,,,
5140,Strark,mac,Organic,1/1/16,,,,,,
5141,Wrouver,android web,Paid,1/25/16,1/25/16,,,,,
5142,Berton,mac,Referral,1/26/16,1/26/16,,,,,
5143,Strark,windows,Organic,1/3/16,1/18/16,,,,,
5144,Strark,android web,Paid,1/30/16,,,,,,
5145,Berton,windows,Paid,1/10/16,1/13/16,,,,,
5146,Strark,other,Referral,1/13/16,,2/23/16,Chrysler,300,2016.0,
5147,Strark,windows,Paid,1/2/16,1/2/16,,,,,
5148,Strark,mac,Organic,1/16/16,1/19/16,1/20/16,Mercedes-Benz,C-Class,2010.0,1/22/16
5149,Berton,ios web,Organic,1/15/16,2/12/16,2/26/16,BMW,3-series,2006.0,
5150,Strark,windows,Paid,1/2/16,,,,,,
5151,Strark,android web,Paid,1/7/16,1/21/16,2/6/16,Infiniti,EX,2008.0,
5152,Berton,ios web,Referral,1/9/16,1/13/16,1/14/16,Cadillac,XTS,2014.0,1/28/16
5153,Strark,ios web,Referral,1/12/16,1/27/16,1/23/16,Toyota,Camry,2003.0,
5154,Strark,ios web,Organic,1/23/16,2/1/16,,,,,
5155,Strark,mac,Referral,1/28/16,2/3/16,,,,,
5156,Strark,other,Paid,1/13/16,1/14/16,,,,,
5157,Strark,android web,Referral,1/29/16,,,,,,
5158,Berton,,Referral,1/11/16,,,,,,
5159,Strark,android web,Paid,1/2/16,1/4/16,,,,,
5160,Strark,windows,Paid,1/30/16,1/31/16,2/6/16,Chevrolet,Blazer,2002.0,
5161,Berton,mac,Paid,1/8/16,,,,,,
5162,Wrouver,android web,Paid,1/2/16,,,,,,
5163,Strark,ios web,Referral,1/17/16,2/14/16,,,,,
5164,Strark,android web,Referral,1/28/16,1/29/16,,,,,2/5/16
5165,Berton,ios web,Organic,1/16/16,,,,,,
5166,Strark,android web,Paid,1/21/16,1/23/16,,,,,
5167,Strark,,Referral,1/2/16,,,,,,
5168,Strark,mac,Organic,1/26/16,1/26/16,,,,,
5169,Berton,ios web,Paid,1/16/16,,,,,,
5170,Berton,windows,Organic,1/13/16,2/10/16,,,,,
5171,Berton,ios web,Paid,1/11/16,1/17/16,2/20/16,Toyota,Camry,2014.0,
5172,Berton,android web,Paid,1/26/16,1/29/16,,,,,
5173,Wrouver,mac,Organic,1/28/16,2/4/16,2/6/16,Toyota,Corolla,2015.0,
5174,Strark,windows,Paid,1/10/16,1/14/16,1/16/16,Hyundai,Sonata,2013.0,1/17/16
5175,Berton,ios web,Referral,1/6/16,1/7/16,,,,,
5176,Berton,windows,Paid,1/7/16,2/2/16,,,,,
5177,Strark,android web,Paid,1/21/16,2/1/16,2/10/16,Honda,Odyssey,2014.0,
5178,Strark,,Referral,1/22/16,,,,,,
5179,Strark,mac,Organic,1/5/16,1/10/16,1/10/16,Mercedes-Benz,CLS-Class,2015.0,1/19/16
5180,Strark,mac,Paid,1/9/16,1/13/16,1/15/16,Toyota,Prius V,2005.0,
5181,Berton,android web,Paid,1/13/16,1/13/16,,,,,
5182,Wrouver,windows,Paid,1/14/16,1/21/16,,,,,
5183,Strark,android web,Paid,1/18/16,,,,,,
5184,Strark,android web,Paid,1/2/16,1/22/16,1/26/16,Kia,Optima,2015.0,
5185,Berton,windows,Paid,1/3/16,1/16/16,2/16/16,Toyota,Highlander,2003.0,
5186,Strark,ios web,Paid,1/3/16,1/3/16,,,,,
5187,Wrouver,windows,Organic,1/2/16,,,,,,
5188,Strark,android web,Paid,1/24/16,,,,,,
5189,Wrouver,,Organic,1/22/16,,,,,,
5190,Berton,other,Paid,1/19/16,1/23/16,,,,,
5191,Berton,windows,Referral,1/5/16,1/21/16,,,,,
5192,Strark,,Referral,1/1/16,,,,,,
5193,Berton,ios web,Referral,1/22/16,2/18/16,,,,,
5194,Berton,other,Referral,1/8/16,1/8/16,1/9/16,Volkswagen,Jetta,2014.0,1/14/16
5195,Wrouver,mac,Referral,1/21/16,2/5/16,,,,,
5196,Wrouver,ios web,Paid,1/16/16,1/18/16,1/21/16,Dodge,Avenger,2013.0,
